s,x,y,z
0.0613793103448,-1.08218734868e-12,0.0144715395416,0.0590423215868
0.0620689655172,-1.09988329882e-12,0.0147921053829,0.0596529447454
0.0627586206897,-1.11752898616e-12,0.0151159648007,0.0602618274746
0.0634482758621,-1.13512389586e-12,0.015443108346,0.0608689520098
0.0641379310345,-1.15266751458e-12,0.0157735264741,0.0614743006375
0.0648275862069,-1.17015933048e-12,0.0161072095447,0.0620778556961
0.0655172413793,-1.1875988332e-12,0.0164441478224,0.0626795995764
0.0662068965517,-1.20498551393e-12,0.0167843314767,0.0632795147219
0.0668965517241,-1.22231886541e-12,0.0171277505824,0.0638775836295
0.0675862068966,-1.23959838192e-12,0.01747439512,0.0644737888501
0.068275862069,-1.2568235593e-12,0.0178242549756,0.0650681129888
0.0689655172414,-1.27399389501e-12,0.018177319942,0.0656605387056
0.0696551724138,-1.29110888808e-12,0.0185335797181,0.066251048716
0.0703448275862,-1.30816803916e-12,0.0188930239096,0.0668396257914
0.0710344827586,-1.32517085054e-12,0.0192556420295,0.0674262527593
0.071724137931,-1.34211682614e-12,0.0196214234981,0.0680109125046
0.0724137931034,-1.35900547156e-12,0.0199903576433,0.0685935879691
0.0731034482759,-1.37583629404e-12,0.0203624337011,0.0691742621528
0.0737931034483,-1.39260880254e-12,0.020737640816,0.069752918114
0.0744827586207,-1.4093225077e-12,0.0211159680408,0.0703295389698
0.0751724137931,-1.42597692189e-12,0.0214974043375,0.0709041078969
0.0758620689655,-1.44257155919e-12,0.0218819385775,0.0714766081316
0.0765517241379,-1.45910593544e-12,0.0222695595414,0.0720470229708
0.0772413793103,-1.47557956824e-12,0.0226602559203,0.072615335772
0.0779310344828,-1.49199197696e-12,0.023054016315,0.0731815299542
0.0786206896552,-1.50834268274e-12,0.0234508292373,0.0737455889982
0.0793103448276,-1.52463120853e-12,0.0238506831099,0.074307496447
0.08,-1.54085707912e-12,0.0242535662666,0.0748672359065
0.08,-1.54085707912e-12,0.0242535662666,0.0748672359065
0.0806896551724,-1.55698827444e-12,0.0246594669529,0.0754247910457
0.0813793103448,-1.57299277719e-12,0.0250683733263,0.0759801455976
0.0820689655172,-1.58887012044e-12,0.0254802734566,0.076533283359
0.0827586206897,-1.60461984095e-12,0.0258951553262,0.0770841881917
0.0834482758621,-1.62024147919e-12,0.0263130068305,0.0776328440225
0.0841379310345,-1.63573457941e-12,0.0267338157785,0.078179234844
0.0848275862069,-1.65109868957e-12,0.0271575698925,0.0787233447146
0.0855172413793,-1.66633336142e-12,0.0275842568092,0.0792651577594
0.0862068965517,-1.68143815045e-12,0.0280138640795,0.0798046581706
0.0868965517241,-1.69641261599e-12,0.0284463791694,0.0803418302078
0.0875862068966,-1.71125632114e-12,0.0288817894597,0.0808766581984
0.088275862069,-1.72596883281e-12,0.029320082247,0.0814091265383
0.0889655172414,-1.74054972175e-12,0.0297612447437,0.0819392196924
0.0896551724138,-1.75499856257e-12,0.0302052640784,0.0824669221945
0.0903448275862,-1.76931493369e-12,0.0306521272966,0.0829922186487
0.0910344827586,-1.78349841742e-12,0.0311018213604,0.0835150937287
0.091724137931,-1.79754859995e-12,0.0315543331498,0.0840355321794
0.0924137931034,-1.81146507135e-12,0.0320096494623,0.0845535188163
0.0931034482759,-1.8252474256e-12,0.0324677570135,0.0850690385268
0.0937931034483,-1.83889526058e-12,0.0329286424378,0.0855820762702
0.0944827586207,-1.8524081781e-12,0.0333922922885,0.086092617078
0.0951724137931,-1.86578578392e-12,0.0338586930381,0.0866006460547
0.0958620689655,-1.87902768772e-12,0.0343278310789,0.0871061483783
0.0965517241379,-1.89213350317e-12,0.0347996927234,0.0876091093001
0.0972413793103,-1.90510284788e-12,0.0352742642047,0.0881095141458
0.0979310344828,-1.91793534348e-12,0.0357515316766,0.0886073483156
0.0986206896552,-1.93063061555e-12,0.0362314812145,0.0891025972849
0.0993103448276,-1.9431882937e-12,0.0367140988153,0.0895952466041
0.1,-1.95560801155e-12,0.0371993703984,0.0900852819
0.1,-1.95560801155e-12,0.0371993703984,0.0900852819
0.100689655172,-1.96787002126e-12,0.0376872818053,0.0905726888751
0.101379310345,-1.97995457958e-12,0.0381778188009,0.091057453309
0.102068965517,-1.99186133394e-12,0.0386709670733,0.0915395610582
0.10275862069,-2.00358993695e-12,0.0391667122345,0.0920189980568
0.103448275862,-2.0151400464e-12,0.0396650398206,0.0924957503168
0.104137931034,-2.02651132533e-12,0.0401659352924,0.0929698039285
0.104827586207,-2.03770344195e-12,0.0406693840359,0.0934411450609
0.105517241379,-2.04871606973e-12,0.0411753713625,0.0939097599622
0.106206896552,-2.05954888737e-12,0.0416838825096,0.0943756349602
0.106896551724,-2.07020157881e-12,0.0421949026408,0.0948387564625
0.107586206897,-2.08067383325e-12,0.0427084168468,0.0952991109571
0.108275862069,-2.09096534515e-12,0.0432244101451,0.0957566850129
0.108965517241,-2.10107581424e-12,0.0437428674814,0.0962114652795
